"diff","lwr","upr","p adj","comparison","feature_id"
1.17365882414078,0.684898747197957,1.6624189010836,0.000782923585188056,"WRN-WT","PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1.5843597738688,1.09559969692598,2.07311985081163,0.000147161441603427,"shPGC-WT","PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.15101461483695,-1.82671506161301,-0.475314168060892,0.00471983257435293,"WRN-WT","Nodulapeptin 823"
-1.17330257033484,-1.84900301711089,-0.49760212355878,0.00428821263622048,"shPGC-WT","Nodulapeptin 823"
-2.10030414363581,-2.62206581454414,-1.57854247272748,4.23692157902611e-05,"WRN-WT","PI(16:0/18:2(9Z,12Z))"
-1.27220322533373,-1.79396489624206,-0.7504415544254,0.000720358728799719,"shPGC-WT","PI(16:0/18:2(9Z,12Z))"
0.828100918302079,0.306339247393751,1.34986258921041,0.00668567937568987,"shPGC-WRN","PI(16:0/18:2(9Z,12Z))"
-1.5829842706702,-2.28569423562286,-0.880274305717549,0.00110601491614015,"WRN-WT","PC(20:3(5Z,8Z,11Z)-O(14R,15S)/DiMe(9,3))"
-1.65711992788464,-2.35982989283729,-0.954409962931986,0.000863892408116351,"shPGC-WT","PC(20:3(5Z,8Z,11Z)-O(14R,15S)/DiMe(9,3))"
-1.44645095442159,-2.53090469048375,-0.361997218359428,0.0151083931855773,"WRN-WT","PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-2.2774859274149,-3.36193966347706,-1.19303219135274,0.00160754490118686,"shPGC-WT","PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-2.41915056144173,-2.90730968027011,-1.93099144261334,1.22228672565505e-05,"WRN-WT","PI(16:0/18:1(11Z))"
-2.21435302348909,-2.70251214231747,-1.7261939046607,2.09296864885911e-05,"shPGC-WT","PI(16:0/18:1(11Z))"
-1.52364915705485,-1.90409477495177,-1.14320353915792,4.36489327559908e-05,"WRN-WT","PS(18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
-1.74584469406685,-2.12629031196378,-1.36539907616993,1.95238951663512e-05,"shPGC-WT","PS(18:0/22:5(7Z,10Z,13Z,16Z,19Z))"
-1.31667818611237,-1.75217981243602,-0.881176559788728,0.00021829980698751,"WRN-WT","PS(18:0/22:4(7Z,10Z,13Z,16Z))"
-1.70734486965394,-2.14284649597758,-1.27184324333029,4.94114888582864e-05,"shPGC-WT","PS(18:0/22:4(7Z,10Z,13Z,16Z))"
-1.04748059561177,-1.45898597644637,-0.635975214777159,0.000569116050504248,"shPGC-WT","PS(18:1(11Z)/22:2(13Z,16Z))"
-0.7493407784655,-1.16084615930011,-0.337835397630893,0.00337217504271048,"shPGC-WRN","PS(18:1(11Z)/22:2(13Z,16Z))"
-0.954668021664281,-1.57607860213674,-0.333257441191826,0.00782391700478424,"shPGC-WT","PE(22:0/PGJ2)"
