"Metabolite","Group Area: HILIC_Neg_WT1","Group Area: HILIC_Neg_WT2","Group Area: HILIC_Neg_WT3","Group Area: HILIC_Neg_WRN1","Group Area: HILIC_Neg_WRN2","Group Area: HILIC_Neg_WRN3","Group Area: HILIC_Neg_shPGC1B1","Group Area: HILIC_Neg_shPGC1B2","Group Area: HILIC_Neg_shPGC1B3"
"PE.20.0.22.6.5Z.7Z.10Z.13Z.16Z.19Z..OH.4..",-1.68736078990419,-2.75821610708948,-2.34564991788791,-1.56006669649577,-1.60168823602506,-1.66340469379846,-2.16327140531972,-1.77221128320016,-2.42457022286225
"PI.16.0.18.1.11Z..",4.46954855767365,4.05309852346434,4.28003885236922,1.76558186249718,1.74385938050626,2.03579300617859,1.99546350674476,2.28574539255148,1.87841796374371
"PS.18.0.22.5.7Z.10Z.13Z.16Z.19Z..",3.22475685091486,3.38562181357281,3.6274371672122,1.84640317214035,1.93165044610472,1.88881474229027,1.5045016768217,1.82874720900762,1.66703286367001
"PE.22.0.20.4.6E.8Z.11Z.14Z...O.5..",0.101964902860512,-0.632871481547198,-0.442683577195464,0.249435595557241,0.3239423276294,0.14647774303895,-0.242832419020491,0.431995769289955,-0.457903259155188
"PA.22.4.7Z.10Z.13Z.16Z..6.keto.PGF1alpha.",-0.963953684556273,-0.984822670158557,-1.40013348701529,-1.83805908018916,-1.76874484378547,-1.91682332514071,-2.1395748743073,-0.984108167596172,-2.38205803530397
"PE.22.0.20.3.5Z.8Z.11Z..O.14R.15S..",0.642155631635369,0.290702465282131,0.619167735939392,0.993053691230781,0.933574444635664,0.756562024104145,0.304280565849957,1.0052341990972,0.159003194406981
"PS.18.0.22.4.7Z.10Z.13Z.16Z..",2.91194996309055,3.19792136331192,3.29695698940519,1.83630755968796,1.70932559792006,1.91116059986252,1.63537468357942,1.4147431624785,1.23467586078791
"PI.16.0.18.0.",1.83976356074716,2.29784965411917,2.49267747867562,0.706347592945168,0.847632603992498,0.976945082530118,0.433629476863974,-2.65146389597641,0.474507246038222
"Azaspiracid",-0.125274613888198,-0.538284412224854,-1.02048173401154,-1.28268035008611,-1.17515199652892,-1.52041039217912,-1.43053740760579,-0.567551025229424,-1.69734856124283
"PG.18.1.11Z..20.5.7Z.9Z.11E.13E.17Z..3OH.5.6.15..",-0.0554980169802235,-0.446884151374842,-0.904318336078422,-0.799681544567587,-0.797620076190601,-1.09700770088645,-1.31825583064468,-0.328454244439879,-1.38712567470324
"PS.18.1.11Z..22.2.13Z.16Z..",-1.41364992188676,-1.49570438121342,-1.44322621316424,-1.61258964526622,-1.79656129137105,-1.83784903106595,-2.7072348069131,-2.2147130018546,-2.57307449433202
"PG.22.6.4Z.7Z.10Z.13Z.16Z.19Z..20.4.8Z.11Z.14Z.17Z..",-1.39269823506954,-1.29928804814813,-2.84788369211765,-0.375240936475873,-0.56722394775716,-0.485525787340659,-1.05834293367414,-2.00766265985352,-1.17469466531259
"PS.18.4.6Z.9Z.12Z.15Z..22.6.5Z.7Z.10Z.13Z.16Z.19Z..OH.4..",-0.860947519696797,-1.36153336718034,-1.55853921583884,-1.65216484494536,-2.20686173329266,-2.58140848416891,-2.14127792254575,-1.32604967596978,-2.42102280618904
"NA..302",0.569280832920395,0.330930502248425,-0.391030184600375,-0.571822549096407,-0.513426753638008,-0.806104948095193,-1.04111863060584,-0.0366229642640334,-1.36295750426669
"NA..303",-4.28245049083979,-4.11726169362965,-3.61555909733361,-5.14722978190312,-4.47481063927521,-3.94948751789277,-3.78769130597847,-3.33135159228673,-3.91645206395735
"NA..304",-4.600966626902,-3.63877257346522,-3.00426806268403,-0.145595678310741,0.654242957230569,-0.00364446262226892,-1.30994638550007,-2.49809206051929,-1.07345351984172
"Aeruginosin.848",-2.38518363326156,-1.93136558966243,-2.01696768133018,-2.1520537482392,-2.25564838951399,-2.77986890831496,-2.27242764775997,-2.30733482713511,-2.51072078158471
"PE.20.2.11Z.14Z..22.6.5Z.8E.10Z.13Z.15E.19Z..2OH.7S..17S..",-4.87973784391976,-5.0447394365609,-5.16194735430163,-3.29238742323693,-0.408655825513154,-4.19397900397653,-4.42567944556389,-0.792167265441844,-0.81546107562982
"Nodulapeptin.849",-1.46204075033852,-1.29981650693541,-1.21476333439073,-1.56854173977023,-2.11113601027649,-2.30424667009029,-1.9956991801899,-1.66111211375596,-4.65326541793842
"PE.DiMe.11.3..DiMe.11.5..",1.11755427906403,0.779320986245018,0.967486473804517,1.30778341452194,1.15779504995742,1.15860438553748,0.726639288575079,1.18254296738571,0.50096005731519
"NA..305",-0.75497048845186,-0.703894144595797,-1.30502860501983,-1.12682564128976,-1.50785502409278,-1.58348772134053,-1.86697667690184,-0.910646331259962,-2.10867297518485
"PE.22.0.PGJ2.",2.61695349975507,2.42891946922163,2.61233301468024,2.22229247567643,2.13442102920268,2.06010552559829,1.47091289193343,2.05452854248317,1.2687604842475
"NA..306",0.173275757387337,0.694504124684297,0.662644200758066,-2.99869071510384,-2.90709508668259,-3.65025215314066,-3.13694201179466,-3.3485544959881,-3.61773101224041
"PE.22.0.20.4.6Z.8E.10E.14Z..2OH.5S.12R..",2.88292222696206,2.60672306303153,2.75738804573644,2.75010879742807,2.70771797319548,2.54026913715157,1.93239895039316,2.51666113720638,1.67552929639766
"PE.22.0.20.4.6Z.8E.10E.14Z..2OH.5S.12R...1",0.973447663347596,1.28349211193724,2.15651117688114,1.11900200782308,0.70987879743782,2.53343276685015,1.75212946980854,2.09313214664743,2.0675798313107
"NA..307",1.93441233667921,2.93119705013429,2.89233297117383,-0.121107486754628,-0.135796174449826,-0.58351287499292,-0.487135963662492,-0.289723353226076,-0.860694344311792
"NA..308",2.08518714697793,2.21761040914718,2.80628771865505,1.33784960465103,1.56835153962813,2.11348488853021,2.60512528979105,2.51372570309442,2.44816011084465
"NA..309",4.1520200149189,3.10663820287953,4.51480021419752,3.95209328917847,3.80147367783825,3.90823793386305,4.63486900025147,4.75821001187041,4.48287628515672
"NA..310",2.22833295208008,2.21515671440098,2.64852330120233,1.40402345959804,1.32033369242098,1.75543879825311,1.7276763723691,1.36535103086843,1.9400616556554
"PI.16.0.20.3.5Z.8Z.11Z..",2.98294380152574,3.16818606233023,3.59207108754836,1.21013004866082,1.04550467153032,1.4206229736088,1.92669814781939,1.99398751329425,1.70996629214359
"PI.16.0.20.3.5Z.8Z.11Z...1",3.15508296407418,3.0497633189866,2.8659831316597,1.34076147252997,1.20302296074651,1.09970899537575,1.10872077860524,1.66914494972581,0.887302052684184
"NA..311",2.27330620132971,2.57457797625231,2.61078654012821,2.70917741543101,2.78680022870171,2.85197677321114,3.54067357096072,3.60624050204679,3.26944815684371
"PI.16.0.20.2.11Z.14Z..",5.07757414895438,5.12625079788682,5.31978697130279,3.54879417450174,3.42130291720796,3.55489203870258,3.49996276236416,4.24257594481523,3.90005936242738
"PI.16.0.20.2.11Z.14Z...1",3.77639325994095,3.75800230338719,3.51852512982538,2.62510927605987,2.41939709205149,2.11939466495268,2.08351787404104,2.89708391787194,1.76672173198964
"PE.22.0.22.6.5Z.7Z.10Z.13Z.16Z.19Z..OH.4..",-2.01005435274292,-2.36977365363001,-2.17766685452327,-1.82937232340097,-1.4591926066041,-1.83128865668072,-2.16638104647697,-1.74879532872103,-2.26881610691942
"NA..312",0.234686120105358,0,0.302270782996629,-1.31509879245381,-4.77155622369358,-4.36068702723183,-4.26443811049426,-4.19832456125219,-1.67986076961917
"NA..313",3.44048691477602,3.56718126422258,3.69319868931129,-0.961320436139225,1.55268289581146,0.813634882603822,1.31742437770608,2.03304664704899,1.67523045403426
"PG.22.6.4Z.7Z.10Z.13Z.16Z.19Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..",-0.515494387609493,-0.43539673928127,-0.0972225123409451,0.959223533021678,0.906228516589977,0.998446757402398,0.198663802794254,0.65483574357091,0.225750972776492
"PE.24.0.20.4.6E.8Z.11Z.14Z...O.5..",-1.74030402867487,-2.8694903392581,-2.62267151095052,-1.36635828572044,-1.70567911430192,-1.81818126100163,-1.92783282179152,-1.76710710076364,-2.12908561722964
"NA..314",0.990036583339144,1.22503309369701,1.77139791987412,0.189250354619119,0.303971063710481,1.04124104651002,0.211495201382434,0.446931016417228,0.336888834181256
"NA..315",-0.150605688040329,-0.44083991892715,-0.405324884064765,-0.643608924149454,-1.15436643936832,-1.48119497489419,-2.08773698528499,-1.18542693991992,-1.77306239260204
"NA..316",1.15087393858802,1.80769202405339,-0.25658239626922,1.16879056856949,0.873627539323589,-0.183853486717616,0.837764349674138,1.1574961247212,0.314703527135389
"PG.22.5.4Z.7Z.10Z.13Z.16Z..22.6.4Z.7Z.10Z.13Z.16Z.19Z..",-1.64803468643207,-0.980018826727662,-1.16573737475915,-0.244438778464474,-0.668203719322797,-0.403932085277539,-1.27754197673474,-0.991996432821228,-1.26584007679619
"PG.20.1.11Z..PGE2.",-1.6989364729191,-0.892490442423576,-0.242963414282908,-1.45036497211389,-1.35427482923765,-1.74224961229306,-0.724292746667793,-0.402251178258926,-1.29229411335888
"NA..317",-0.572445792235218,-1.83010597509059,-0.433227434193704,-4.6795551316048,-0.196314499259415,-0.795147574733065,-1.11279733790739,-0.773409393820714,-1.39296356223627
"PE.22.2.13Z.16Z..22.6.5Z.8E.10Z.13Z.15E.19Z..2OH.7S..17S..",-3.00444130455512,-3.38633858278839,-2.74166849391228,-1.62049851246235,-1.49635138354338,-1.50237528954182,-1.531190617605,-1.32075636835227,-1.87983245885823
"PI.18.4.6Z.9Z.12Z.15Z..20.5.5Z.8Z.11Z.14Z.17Z..",-3.73088387064066,-4.71217218877185,-5.34133612158513,-2.39704326974275,-2.56155444793372,-2.39983167208856,-2.52875854909306,-2.34118057305201,-3.14053859939377
"PS.22.1.13Z..18.1.12Z..2OH.9.10..",-3.26101845398766,-3.64841235696522,-2.22555714282305,-1.62701842520408,-2.13869435891876,-4.05346415549711,-2.36409805320324,-2.57354293008237,-2.46481734743062
"PE.22.1.13Z..22.6.5Z.8E.10Z.13Z.15E.19Z..2OH.7S..17S..",-0.364215741397853,-0.859926808364477,-0.857481934415549,-0.304767900902061,-0.129451133720568,-0.364804976553657,-0.668885323076545,0.100848150596541,-0.894179130051356
"NA..318",-1.0958810977347,0.890118694640776,0.269871162324758,-0.798884639588977,-0.909911639051533,-2.0139162752427,-3.11385701802769,-1.29457973225979,-2.18224859659223
"PE.DiMe.11.3..DiMe.13.5..",0.376914908173333,0.0892444502408161,0.284476609884642,0.0849150710046906,0.151849943984104,0.0999782935462044,-0.414259953040808,0.0838847234917601,-0.776430813636267
"PI.15.0.22.0.",-0.78552159930647,-1.27572623519361,-0.71460130587073,-0.65065158679262,-0.610513412499103,-0.966272279721576,-1.59678498244128,-0.649209637509696,-1.62173811022112
"PE.24.0.PGJ2.",0.283803628449967,0.192465503509219,-0.965269486285703,-3.26393258032149,-0.0666413672002371,-4.37196611979445,-4.97355844559076,-0.0114595551979484,-0.982981753402601
"NA..319",-1.44909742823382,-1.38211690855868,-1.13265766393117,-0.72917225922313,-2.54754828585848,-0.921362559858256,-1.41505347556516,-1.20987265072,-1.766655317327
"NA..320",-4.81226793573142,-0.109881305359227,-2.92178683662764,-1.79888463958898,-1.90991163905154,-4.43274553739189,-4.80936908832755,-4.9240746705517,-4.75585087919533
"PI.16.0.22.5.4Z.7Z.10Z.13Z.16Z..",3.34312986880951,3.34739101533946,3.83781089997996,2.46499741754241,2.32863059599705,2.80458697799268,3.1466360236245,3.41434955061168,3.03435423453856
"PI.16.0.22.5.4Z.7Z.10Z.13Z.16Z...1",4.05257939597131,4.16794597638323,4.00263112253781,3.57082858570849,3.42266235074581,3.21812071821724,3.20624836501378,3.87567032185448,3.07587556475763
"NA..321",-0.10776701107828,-0.219152476657463,0.364205442740445,2.15011946722548,2.63914140007354,2.17833153044959,1.25034134250669,0.678448556349288,1.2617204273778
"PI.16.0.22.4.10Z.13Z.16Z.19Z..",6.54601130474868,6.79443331831916,7.12795959531562,6.12892158388881,6.27199354029658,6.53036024210564,6.76919446513639,7.01645250665841,6.74798557047616
"PI.16.0.22.4.10Z.13Z.16Z.19Z...1",6.4097622216904,6.26537601809221,5.93039695287558,6.53992650572986,6.06953430255826,5.77950964123008,5.5071748999508,6.33203138233696,5.18731738195426
"PI.16.0.22.3.10Z.13Z.16Z..",0.964374584585443,1.64106169875537,2.1317109775725,0.803199867371276,0.94232285454898,-3.25041494809573,1.25436240491041,1.73797258894236,1.32494659916935
"PE.24.1.15Z..22.6.5Z.7Z.10Z.13Z.16Z.19Z..OH.4..",-2.26250765731684,-2.33339645758542,-1.70643141654238,-0.0668409594049315,0.420983765961353,0.033787966831806,-0.917723471479832,-1.38621366160721,-0.83359092464892
"NA..322",-4.9662018296334,-5.10227768828757,-4.85232878520205,-2.96531525981713,-2.49004717658216,-2.51278061967299,-3.34710908608018,-2.4303796584631,-3.0571117911448
"NA..323",1.57322296886646,2.25618057475079,0.071973035330231,1.11376425540758,0.834101513435755,0.752410113879787,-0.282792687972062,-0.254443535741945,-1.1416261440644
"SM.d19.0.LTE4.",-1.62090375175418,-1.01233905440979,-1.01346790996475,-3.05333055561791,-2.59806005056636,-3.92247899248636,-4.82880694158416,-4.03131891615081,-5.03923472118317
"PC.22.3.10Z.13Z.16Z..PGJ2.",-1.98895811734463,-2.90226797923427,-2.82077390919109,-2.88025362924857,-3.29702333186598,-2.90041863153071,-3.95331580597625,-3.5525350705808,-4.17836678574063
"PE.24.1.15Z..22.6.5Z.8E.10Z.13Z.15E.19Z..2OH.7S..17S..",-2.11688247586559,-2.71900836145509,-2.85037872233661,-3.14979769034644,-2.86589135964495,-3.0914604005376,-3.19455292881631,-3.08336703039246,-3.55253888575247
"PE.DiMe.11.5..DiMe.13.5..",-1.92622352494208,-2.47869226926899,-1.9071529141727,-2.80113037653444,-2.43430144112743,-2.89759789848029,-3.08538328596912,-2.59082763479127,-3.16945765044427
"PI.18.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..",0.765863020965334,0.586742753244518,0.955430699814492,-0.443741169239814,-0.525566909927264,-0.188235427865525,-0.214032234592668,0.0385137245960081,-0.363017913775288
"Pubesenolide",1.33626402465433,1.41193900477907,0.795395786359137,0.855555837376514,0.226715451153819,0.120981228882702,-0.428087048257169,1.11575826072636,-0.266649576712261
"PGP.18.2.9Z.11Z..20.5.7Z.9Z.11E.13E.17Z..3OH.5.6.15..",-3.96498445306151,-3.38827546900905,-2.24337745729589,-1.67548079643234,-3.29871602725132,-1.9893504398553,-3.68553729435111,-1.89326288212578,-2.2246939793964
"NA..324",-0.141209138445419,0.899676722801726,0.643209793017167,-2.17260585626383,-2.0616961572735,-2.71644505762394,-2.97422845296158,-2.54161678561548,-2.55085405276949
"NA..325",0.409770314309117,-1.72302279326951,-1.80422234922904,-1.14974820585622,-1.04366930608115,-4.20729618658931,-3.69535766822769,-3.44161627664655,-1.61631067367439
"NA..326",0.409770314309117,-2.15825071605131,-0.117450899317173,-1.14974820585622,-1.04366930608115,-4.20729618658931,-2.03676323852141,-1.13244292119435,-1.61631067367439
"PGP.i.22.0.20.3.6.8.11..OH.5..",0.177081830035299,0.0305287306727529,-0.914041876160752,-0.800091398214533,-1.53467072836365,-1.64213806746087,-1.88259377311602,-0.372049924883306,-1.4439280010642
"NA..327",-0.511353787593389,-0.392598740501885,-2.29755656635241,-3.59846202925954,-1.37294200191289,-1.04350787177642,-3.36437861938556,-0.486582618496939,-1.41156983972729
"PI.20.0.22.6.5Z.7Z.10Z.13Z.16Z.19Z..OH.4..",-1.27014713884397,-1.65613650840659,-2.16183489306541,-2.51110920448687,-3.05648252194998,-3.0060523938674,-3.44137333796772,-1.68734124836153,-3.08105728605863
"NA..328",-2.37738936326876,-1.55677445548621,-2.3682703437224,-4.94146211420273,-5.15107555371693,-5.23442239795331,-4.40595127372588,-4.81288653219927,-5.76080090883466
"NA..329",-0.995306758677401,-1.24342847658795,-1.89736367575565,-1.86270150964755,-2.44057979061886,-2.55093913103131,-3.28444423779012,-1.69806322602112,-3.02244461172393
"PE.GlcGlcDG.P.14.0.16.1.9Z..",-1.53734181106239,-1.55483157956973,-1.01914975563999,1.1276163308927,1.62135453253125,1.20851097486686,0.122173779187435,-0.712129462270266,0.176113587179024
"PGP.i.22.0.20.3.8Z.11Z.14Z..2OH.5.6..",-0.0805673801813533,-0.414328435188935,-0.920955907584016,-0.971896033692023,-1.45121839158517,-1.55559333226057,-1.80927800622725,-0.592396022801523,-1.88652831470949
"PI.20.0.22.6.5Z.8E.10Z.13Z.15E.19Z..2OH.7S..17S..",-4.00114368980589,-4.45741042087361,-3.87181553009358,0,0.906225431602003,0.197950541124492,-1.17592103769423,-2.74175221076405,-0.857614855408379
"Hypelcin.B.III",-1.88582591821121,-1.93913636662213,-1.21885723798084,0.878147660931212,1.55346932258286,1.08692859183983,-0.0575932789403666,-0.96650635886089,-0.0314051740703079
"L.Arginine",0.250831642542444,0.806343974726929,1.02047481174236,-0.215672116797506,1.53992721072239,-0.0203837717358226,-0.642007863514507,-0.750615953417135,-0.18572156327653
"Folic.acid",-4.11295174831722,-4.27428692409868,-4.28409535022549,-0.829732744891729,-1.00634247693088,-0.552593929022741,-4.67325234787249,-3.95573858219007,-4.90146167776394
